telemetry_id,asset_id,date,day_index,health_index,wear_metric,daily_gmt,temp_c,rainfall_mm,days_since_inspection,days_since_maintenance,deferred_count,speed_restriction_active
TEL-532157,AST-TRK-1141,2026-09-21,185,93.3,1.08,31.6,30.5,0.0,0,19,0,0
TEL-532158,AST-TRK-1142,2026-09-21,185,93.5,1.06,60.7,30.5,0.0,27,24,0,0
TEL-532159,AST-TRK-1143,2026-09-21,185,94.8,0.9,26.0,30.5,0.0,23,13,0,0
TEL-532160,AST-TRK-1144,2026-09-21,185,91.5,1.41,52.4,30.5,0.0,16,39,0,0
TEL-532161,AST-TRK-1145,2026-09-21,185,92.7,1.27,51.6,30.5,0.0,7,31,0,0
TEL-532162,AST-TRK-1146,2026-09-21,185,93.7,1.08,42.9,30.5,0.0,3,27,0,0
TEL-532163,AST-TRK-1147,2026-09-21,185,95.0,0.81,40.2,30.5,0.0,20,6,0,0
TEL-532164,AST-TRK-1148,2026-09-21,185,94.5,0.95,63.6,30.5,0.0,25,15,0,0
TEL-532165,AST-TRK-1149,2026-09-21,185,93.7,1.02,44.0,30.5,0.0,9,21,0,1
TEL-532166,AST-SIG-1150,2026-09-21,185,84.3,1.85,32.4,30.5,0.0,32,31,0,0
TEL-532167,AST-PNT-1151,2026-09-21,185,94.3,2.27,53.2,30.5,0.0,17,21,0,0
TEL-532168,AST-OHE-1152,2026-09-21,185,94.0,7.0,63.5,30.5,0.0,3,15,0,0
TEL-532169,AST-TRK-1153,2026-09-21,185,92.9,1.22,27.7,30.5,0.0,12,30,0,1
TEL-532170,AST-TRK-1154,2026-09-21,185,91.3,1.36,37.8,30.5,0.0,9,42,0,0
TEL-532171,AST-TRK-1155,2026-09-21,185,92.3,1.29,64.5,30.5,0.0,18,39,0,0
TEL-532172,AST-TRK-1156,2026-09-21,185,93.1,1.21,42.1,30.5,0.0,19,25,0,0
TEL-532173,AST-TRK-1157,2026-09-21,185,93.6,1.0,64.7,30.5,0.0,17,19,0,0
TEL-532174,AST-TRK-1158,2026-09-21,185,92.8,1.2,28.6,30.5,0.0,10,30,0,0
TEL-532175,AST-TRK-1159,2026-09-21,185,91.8,1.39,33.3,30.5,0.0,21,37,0,1
TEL-532176,AST-TRK-1160,2026-09-21,185,93.4,1.0,54.4,30.5,0.0,16,20,0,0
TEL-532177,AST-TRK-1161,2026-09-21,185,92.9,1.22,31.9,30.5,0.0,12,30,0,0
TEL-532178,AST-TRK-1162,2026-09-21,185,91.5,1.33,28.8,30.5,0.0,19,33,0,0
TEL-532179,AST-TRK-1163,2026-09-21,185,93.2,1.17,64.3,30.5,0.0,18,23,0,0
TEL-532180,AST-TRK-1164,2026-09-21,185,95.0,0.81,40.4,30.5,0.0,11,9,0,0
TEL-532181,AST-TRK-1165,2026-09-21,185,93.6,1.11,58.3,30.5,0.0,8,27,0,0
TEL-532182,AST-TRK-1166,2026-09-21,185,93.7,1.0,44.0,30.5,0.0,17,25,0,0
TEL-532183,AST-TRK-1167,2026-09-21,185,96.0,0.71,32.5,30.5,0.0,15,4,0,0
TEL-532184,AST-TRK-1168,2026-09-21,185,93.0,1.12,55.3,30.5,0.0,7,36,0,0
TEL-532185,AST-TRK-1169,2026-09-21,185,93.3,1.08,27.3,30.5,0.0,31,30,0,0
TEL-532186,AST-TRK-1170,2026-09-21,185,94.6,0.91,51.0,30.5,0.0,10,11,0,0
TEL-532187,AST-TRK-1171,2026-09-21,185,93.2,1.04,43.1,30.5,0.0,16,21,0,0
TEL-532188,AST-SIG-1172,2026-09-21,185,89.9,1.19,35.4,30.5,0.0,16,39,0,0
TEL-532189,AST-PNT-1173,2026-09-21,185,92.4,2.36,52.1,30.5,0.0,13,35,0,0
TEL-532190,AST-OHE-1174,2026-09-21,185,91.9,9.5,27.2,30.5,0.0,3,37,0,0
TEL-532191,AST-TRK-1001,2026-09-22,186,93.8,1.06,43.2,30.0,0.0,19,21,0,0
TEL-532192,AST-TRK-1002,2026-09-22,186,94.0,0.97,62.3,30.0,0.0,25,16,0,0
TEL-532193,AST-SIG-1003,2026-09-22,186,84.8,1.79,37.6,30.0,0.0,16,24,0,0
TEL-532194,AST-PNT-1004,2026-09-22,186,90.4,2.45,45.4,30.0,0.0,21,45,0,0
TEL-532195,AST-OHE-1005,2026-09-22,186,91.0,10.6,49.5,30.0,0.0,1,36,0,0
TEL-532196,AST-TRK-1006,2026-09-22,186,95.2,0.81,32.5,30.0,0.0,31,14,0,0
TEL-532197,AST-TRK-1007,2026-09-22,186,93.0,1.2,45.7,30.0,0.0,18,36,0,0
TEL-532198,AST-SIG-1008,2026-09-22,186,89.4,1.25,46.8,30.0,0.0,26,35,0,0
TEL-532199,AST-PNT-1009,2026-09-22,186,93.6,2.3,32.7,30.0,0.0,10,27,0,0
TEL-532200,AST-OHE-1010,2026-09-22,186,92.5,8.8,58.9,30.0,0.0,14,36,0,0
TEL-532201,AST-TRK-1011,2026-09-22,186,94.5,0.9,55.0,30.0,0.0,15,13,0,0
TEL-532202,AST-TRK-1012,2026-09-22,186,93.7,0.95,51.0,30.0,0.0,20,9,0,0
TEL-532203,AST-SIG-1013,2026-09-22,186,85.8,1.67,28.2,30.0,0.0,13,22,0,1
TEL-532204,AST-PNT-1014,2026-09-22,186,93.4,2.31,54.3,30.0,0.0,5,24,0,0
TEL-532205,AST-OHE-1015,2026-09-22,186,92.9,8.3,45.2,30.0,0.0,4,19,0,0
TEL-532206,AST-TRK-1016,2026-09-22,186,92.5,1.25,31.3,30.0,0.0,27,41,0,0
TEL-532207,AST-TRK-1017,2026-09-22,186,91.2,1.41,36.5,30.0,0.0,7,40,0,0
TEL-532208,AST-SIG-1018,2026-09-22,186,87.5,1.47,43.0,30.0,0.0,13,40,0,0
TEL-532209,AST-PNT-1019,2026-09-22,186,91.3,2.41,62.5,30.0,0.0,8,42,0,0
TEL-532210,AST-OHE-1020,2026-09-22,186,93.5,7.7,30.2,30.0,0.0,1,14,0,0
TEL-532211,AST-TRK-1021,2026-09-22,186,93.5,1.02,33.9,30.0,0.0,14,20,0,0
TEL-532212,AST-SIG-1022,2026-09-22,186,91.1,1.05,32.3,30.0,0.0,5,26,0,0
TEL-532213,AST-PNT-1023,2026-09-22,186,91.5,2.4,32.6,30.0,0.0,18,38,0,0
TEL-532214,AST-OHE-1024,2026-09-22,186,92.2,9.2,38.6,30.0,0.0,14,34,0,0
TEL-532215,AST-TRK-1025,2026-09-22,186,91.9,1.29,58.3,30.0,0.0,31,31,0,0
TEL-532216,AST-SIG-1026,2026-09-22,186,86.2,1.62,28.0,30.0,0.0,21,30,0,0
TEL-532217,AST-PNT-1027,2026-09-22,186,93.6,2.3,50.5,30.0,0.0,22,27,0,0
TEL-532218,AST-OHE-1028,2026-09-22,186,92.9,8.4,34.6,30.0,0.0,3,15,0,0
TEL-532219,AST-TRK-1029,2026-09-22,186,90.8,1.53,47.7,30.0,0.0,33,43,0,0
TEL-532220,AST-TRK-1030,2026-09-22,186,93.5,1.13,34.1,30.0,0.0,12,26,0,0
TEL-532221,AST-TRK-1031,2026-09-22,186,92.8,1.27,54.2,30.0,0.0,11,36,0,0
TEL-532222,AST-TRK-1032,2026-09-22,186,92.3,1.23,37.5,30.0,0.0,23,36,0,0
TEL-532223,AST-TRK-1033,2026-09-22,186,94.4,0.94,53.6,30.0,0.0,18,11,0,0
TEL-532224,AST-TRK-1034,2026-09-22,186,93.3,1.04,41.2,30.0,0.0,19,15,0,0
TEL-532225,AST-TRK-1035,2026-09-22,186,91.6,1.4,53.9,30.0,0.0,8,40,0,0
TEL-532226,AST-TRK-1036,2026-09-22,186,92.6,1.25,63.9,30.0,0.0,17,32,0,0
TEL-532227,AST-TRK-1037,2026-09-22,186,92.4,1.19,54.7,30.0,0.0,26,40,0,0
TEL-532228,AST-TRK-1038,2026-09-22,186,91.6,1.46,44.2,30.0,0.0,30,44,0,0
TEL-532229,AST-SIG-1039,2026-09-22,186,89.3,1.26,53.4,30.0,0.0,10,30,0,0
TEL-532230,AST-PNT-1040,2026-09-22,186,90.7,2.44,63.4,30.0,0.0,25,44,0,0
TEL-532231,AST-OHE-1041,2026-09-22,186,92.5,8.8,56.7,30.0,0.0,13,27,0,1
TEL-532232,AST-TRK-1042,2026-09-22,186,91.5,1.45,48.2,30.0,0.0,20,49,0,0
TEL-532233,AST-TRK-1043,2026-09-22,186,94.0,1.01,38.5,30.0,0.0,30,20,0,0
TEL-532234,AST-TRK-1044,2026-09-22,186,93.7,1.05,64.5,30.0,0.0,13,20,0,0
TEL-532235,AST-TRK-1045,2026-09-22,186,93.0,1.08,58.6,30.0,0.0,4,26,0,0
TEL-532236,AST-TRK-1046,2026-09-22,186,92.8,1.2,60.2,30.0,0.0,24,41,0,0
TEL-532237,AST-TRK-1047,2026-09-22,186,92.2,1.31,48.3,30.0,0.0,30,42,0,1
TEL-532238,AST-TRK-1048,2026-09-22,186,92.2,1.28,27.8,30.0,0.0,31,35,0,0
TEL-532239,AST-TRK-1049,2026-09-22,186,94.2,0.87,40.8,30.0,0.0,2,9,0,0
TEL-532240,AST-TRK-1050,2026-09-22,186,94.4,0.81,30.6,30.0,0.0,19,10,0,0
TEL-532241,AST-TRK-1051,2026-09-22,186,90.7,1.49,41.9,30.0,0.0,28,54,0,1
TEL-532242,AST-SIG-1052,2026-09-22,186,92.9,0.84,39.9,30.0,0.0,16,34,0,0
TEL-532243,AST-PNT-1053,2026-09-22,186,94.5,2.26,42.6,30.0,0.0,18,23,0,0
TEL-532244,AST-OHE-1054,2026-09-22,186,92.0,9.4,27.2,30.0,0.0,2,39,0,1
TEL-532245,AST-TRK-1055,2026-09-22,186,94.0,1.0,31.9,30.0,0.0,12,26,0,0
TEL-532246,AST-TRK-1056,2026-09-22,186,91.8,1.33,33.7,30.0,0.0,12,38,0,0
TEL-532247,AST-TRK-1057,2026-09-22,186,92.6,1.25,43.4,30.0,0.0,16,31,0,0
TEL-532248,AST-TRK-1058,2026-09-22,186,92.4,1.21,64.2,30.0,0.0,10,36,0,0
TEL-532249,AST-TRK-1059,2026-09-22,186,94.7,0.85,64.8,30.0,0.0,20,19,0,0
TEL-532250,AST-TRK-1060,2026-09-22,186,91.8,1.29,41.4,30.0,0.0,23,40,0,0
TEL-532251,AST-TRK-1061,2026-09-22,186,92.5,1.26,39.7,30.0,0.0,2,35,0,0
TEL-532252,AST-SIG-1062,2026-09-22,186,83.3,1.96,49.5,30.0,0.0,18,2,0,0
TEL-532253,AST-PNT-1063,2026-09-22,186,94.7,2.25,39.9,30.0,0.0,15,20,0,0
TEL-532254,AST-OHE-1064,2026-09-22,186,92.4,8.9,48.2,30.0,0.0,8,23,0,1
TEL-532255,AST-TRK-1065,2026-09-22,186,93.6,1.03,63.8,30.0,0.0,11,23,0,0
TEL-532256,AST-TRK-1066,2026-09-22,186,91.6,1.33,51.2,30.0,0.0,11,45,0,0
TEL-532257,AST-TRK-1067,2026-09-22,186,92.4,1.28,28.6,30.0,0.0,24,42,0,0
TEL-532258,AST-TRK-1068,2026-09-22,186,93.1,1.13,28.8,30.0,0.0,10,34,0,0
TEL-532259,AST-TRK-1069,2026-09-22,186,92.7,1.14,46.3,30.0,0.0,24,35,0,1
TEL-532260,AST-TRK-1070,2026-09-22,186,93.7,0.97,51.7,30.0,0.0,9,11,0,1
TEL-532261,AST-TRK-1071,2026-09-22,186,92.7,1.26,32.3,30.0,0.0,9,31,0,0
TEL-532262,AST-SIG-1072,2026-09-22,186,91.2,1.04,63.4,30.0,0.0,11,40,0,0
TEL-532263,AST-PNT-1073,2026-09-22,186,94.9,2.24,29.9,30.0,0.0,3,23,0,0
TEL-532264,AST-OHE-1074,2026-09-22,186,92.0,9.4,51.7,30.0,0.0,16,17,0,0
TEL-532265,AST-TRK-1075,2026-09-22,186,91.3,1.46,58.6,30.0,0.0,25,41,0,0
TEL-532266,AST-TRK-1076,2026-09-22,186,94.6,0.87,33.9,30.0,0.0,5,16,0,0
TEL-532267,AST-TRK-1077,2026-09-22,186,92.1,1.36,28.1,30.0,0.0,24,38,0,0
TEL-532268,AST-TRK-1078,2026-09-22,186,94.1,0.9,50.7,30.0,0.0,21,7,0,0
TEL-532269,AST-TRK-1079,2026-09-22,186,94.6,0.95,55.6,30.0,0.0,9,17,0,0
TEL-532270,AST-TRK-1080,2026-09-22,186,92.7,1.14,41.3,30.0,0.0,10,28,0,0
TEL-532271,AST-TRK-1081,2026-09-22,186,92.4,1.26,40.8,30.0,0.0,20,33,0,0
TEL-532272,AST-TRK-1082,2026-09-22,186,91.5,1.35,27.7,30.0,0.0,17,42,0,0
TEL-532273,AST-TRK-1083,2026-09-22,186,95.2,0.81,33.5,30.0,0.0,15,10,0,0
TEL-532274,AST-SIG-1084,2026-09-22,186,95.5,0.53,42.8,30.0,0.0,16,13,0,0
TEL-532275,AST-PNT-1085,2026-09-22,186,89.4,2.5,38.0,30.0,0.0,8,47,0,0
TEL-532276,AST-OHE-1086,2026-09-22,186,92.6,8.7,62.4,30.0,0.0,1,30,0,0
TEL-532277,AST-TRK-1087,2026-09-22,186,92.6,1.18,45.7,30.0,0.0,16,24,0,0
TEL-532278,AST-TRK-1088,2026-09-22,186,92.1,1.27,63.3,30.0,0.0,12,32,0,0
TEL-532279,AST-TRK-1089,2026-09-22,186,93.2,1.14,46.6,30.0,0.0,21,25,0,0
TEL-532280,AST-TRK-1090,2026-09-22,186,93.8,1.09,36.5,30.0,0.0,22,24,0,0
TEL-532281,AST-TRK-1091,2026-09-22,186,91.1,1.41,31.9,30.0,0.0,22,41,0,0
TEL-532282,AST-TRK-1092,2026-09-22,186,93.4,1.05,28.4,30.0,0.0,13,25,0,0
TEL-532283,AST-TRK-1093,2026-09-22,186,95.1,0.85,50.4,30.0,0.0,9,16,0,0
TEL-532284,AST-TRK-1094,2026-09-22,186,92.4,1.27,49.6,30.0,0.0,13,33,0,0
TEL-532285,AST-TRK-1095,2026-09-22,186,90.4,1.57,60.6,30.0,0.0,15,47,0,1
TEL-532286,AST-SIG-1096,2026-09-22,186,90.5,1.12,50.1,30.0,0.0,16,21,0,0
TEL-532287,AST-PNT-1097,2026-09-22,186,92.8,2.34,37.1,30.0,0.0,24,31,0,0
TEL-532288,AST-OHE-1098,2026-09-22,186,90.0,11.8,33.5,30.0,0.0,20,46,0,0
TEL-532289,AST-TRK-1099,2026-09-22,186,92.8,1.1,59.8,30.0,0.0,23,19,0,0
TEL-532290,AST-TRK-1100,2026-09-22,186,93.7,1.06,53.5,30.0,0.0,20,25,0,0
TEL-532291,AST-TRK-1101,2026-09-22,186,93.5,1.07,62.1,30.0,0.0,19,26,0,0
TEL-532292,AST-TRK-1102,2026-09-22,186,93.3,1.04,43.0,30.0,0.0,1,20,0,0
TEL-532293,AST-TRK-1103,2026-09-22,186,94.5,0.84,60.3,30.0,0.0,28,14,0,0
TEL-532294,AST-TRK-1104,2026-09-22,186,94.8,0.75,50.5,30.0,0.0,3,5,0,0
TEL-532295,AST-TRK-1105,2026-09-22,186,91.6,1.32,58.0,30.0,0.0,13,38,0,0
TEL-532296,AST-TRK-1106,2026-09-22,186,93.2,1.11,36.5,30.0,0.0,28,25,0,0
TEL-532297,AST-TRK-1107,2026-09-22,186,93.9,0.95,63.6,30.0,0.0,27,19,0,0
TEL-532298,AST-TRK-1108,2026-09-22,186,93.0,1.08,35.3,30.0,0.0,20,20,0,0
TEL-532299,AST-TRK-1109,2026-09-22,186,93.1,1.13,44.5,30.0,0.0,28,25,0,0
TEL-532300,AST-TRK-1110,2026-09-22,186,92.8,1.22,30.6,30.0,0.0,14,23,0,0
TEL-532301,AST-TRK-1111,2026-09-22,186,92.3,1.2,57.7,30.0,0.0,20,34,0,0
TEL-532302,AST-SIG-1112,2026-09-22,186,85.3,1.73,41.4,30.0,0.0,1,13,0,0
TEL-532303,AST-PNT-1113,2026-09-22,186,93.6,2.3,45.6,30.0,0.0,22,23,0,0
TEL-532304,AST-OHE-1114,2026-09-22,186,93.0,8.2,34.0,30.0,0.0,22,9,0,0
TEL-532305,AST-TRK-1115,2026-09-22,186,93.5,1.09,48.5,30.0,0.0,8,26,0,0
TEL-532306,AST-TRK-1116,2026-09-22,186,91.7,1.46,56.5,30.0,0.0,10,41,0,0
TEL-532307,AST-TRK-1117,2026-09-22,186,91.3,1.38,38.6,30.0,0.0,11,47,0,0
TEL-532308,AST-TRK-1118,2026-09-22,186,93.1,1.17,43.2,30.0,0.0,12,30,0,0
TEL-532309,AST-TRK-1119,2026-09-22,186,94.7,0.88,62.9,30.0,0.0,6,18,0,0
TEL-532310,AST-TRK-1120,2026-09-22,186,92.4,1.22,31.8,30.0,0.0,6,25,0,0
TEL-532311,AST-TRK-1121,2026-09-22,186,92.6,1.15,25.6,30.0,0.0,25,27,0,0
TEL-532312,AST-TRK-1122,2026-09-22,186,93.4,1.1,48.5,30.0,0.0,25,23,0,0
TEL-532313,AST-TRK-1123,2026-09-22,186,94.3,0.96,53.0,30.0,0.0,10,17,0,0
TEL-532314,AST-TRK-1124,2026-09-22,186,93.8,1.04,45.1,30.0,0.0,16,18,0,0
TEL-532315,AST-TRK-1125,2026-09-22,186,92.2,1.25,63.7,30.0,0.0,13,33,0,0
TEL-532316,AST-TRK-1126,2026-09-22,186,94.6,0.78,54.4,30.0,0.0,25,14,0,0
TEL-532317,AST-TRK-1127,2026-09-22,186,93.7,1.06,48.8,30.0,0.0,20,19,0,1
TEL-532318,AST-SIG-1128,2026-09-22,186,90.0,1.18,26.0,30.0,0.0,25,26,0,0
TEL-532319,AST-PNT-1129,2026-09-22,186,92.1,2.37,57.0,30.0,0.0,14,36,0,0
TEL-532320,AST-OHE-1130,2026-09-22,186,93.5,7.6,27.2,30.0,0.0,28,19,0,0
TEL-532321,AST-TRK-1131,2026-09-22,186,94.6,0.96,59.7,30.0,0.0,18,17,0,0
TEL-532322,AST-TRK-1132,2026-09-22,186,92.3,1.29,58.3,30.0,0.0,22,42,0,0
TEL-532323,AST-TRK-1133,2026-09-22,186,94.0,1.05,47.5,30.0,0.0,16,18,0,0
TEL-532324,AST-TRK-1134,2026-09-22,186,91.4,1.45,49.5,30.0,0.0,26,37,0,0
TEL-532325,AST-TRK-1135,2026-09-22,186,94.0,0.95,52.3,30.0,0.0,18,13,0,0
TEL-532326,AST-TRK-1136,2026-09-22,186,92.9,1.19,64.6,30.0,0.0,9,34,0,0
TEL-532327,AST-TRK-1137,2026-09-22,186,93.1,1.05,54.6,30.0,0.0,28,24,0,0
TEL-532328,AST-TRK-1138,2026-09-22,186,93.9,1.0,43.9,30.0,0.0,21,21,0,0
TEL-532329,AST-TRK-1139,2026-09-22,186,92.6,1.14,60.1,30.0,0.0,23,23,0,0
TEL-532330,AST-TRK-1140,2026-09-22,186,93.8,1.06,54.6,30.0,0.0,28,21,0,0
TEL-532331,AST-TRK-1141,2026-09-22,186,93.3,1.1,27.3,30.0,0.0,1,20,0,0
TEL-532332,AST-TRK-1142,2026-09-22,186,93.9,1.08,53.2,30.0,0.0,28,25,0,0
TEL-532333,AST-TRK-1143,2026-09-22,186,93.8,0.92,38.0,30.0,0.0,24,14,0,0
TEL-532334,AST-TRK-1144,2026-09-22,186,91.1,1.42,43.0,30.0,0.0,17,40,0,0
TEL-532335,AST-TRK-1145,2026-09-22,186,92.7,1.28,55.2,30.0,0.0,8,32,0,0
TEL-532336,AST-TRK-1146,2026-09-22,186,92.9,1.1,45.7,30.0,0.0,4,28,0,0
TEL-532337,AST-TRK-1147,2026-09-22,186,95.2,0.83,35.9,30.0,0.0,21,7,0,0
TEL-532338,AST-TRK-1148,2026-09-22,186,93.9,0.97,25.4,30.0,0.0,26,16,0,0
TEL-532339,AST-TRK-1149,2026-09-22,186,93.4,1.04,63.8,30.0,0.0,10,22,0,1
TEL-532340,AST-SIG-1150,2026-09-22,186,84.2,1.86,53.2,30.0,0.0,33,32,0,0
TEL-532341,AST-PNT-1151,2026-09-22,186,94.3,2.27,25.7,30.0,0.0,18,22,0,0
TEL-532342,AST-OHE-1152,2026-09-22,186,94.0,7.1,35.1,30.0,0.0,4,16,0,0
TEL-532343,AST-TRK-1153,2026-09-22,186,92.1,1.24,63.4,30.0,0.0,13,31,0,1
TEL-532344,AST-TRK-1154,2026-09-22,186,91.9,1.38,57.2,30.0,0.0,10,43,0,0
TEL-532345,AST-TRK-1155,2026-09-22,186,91.9,1.3,31.4,30.0,0.0,19,40,0,0
TEL-532346,AST-TRK-1156,2026-09-22,186,92.4,1.23,36.5,30.0,0.0,20,26,0,0
TEL-532347,AST-TRK-1157,2026-09-22,186,93.6,1.02,25.2,30.0,0.0,18,20,0,0
TEL-532348,AST-TRK-1158,2026-09-22,186,92.5,1.21,48.9,30.0,0.0,11,31,0,0
TEL-532349,AST-TRK-1159,2026-09-22,186,91.4,1.4,29.0,30.0,0.0,22,38,0,1
TEL-532350,AST-TRK-1160,2026-09-22,186,93.5,1.01,43.7,30.0,0.0,17,21,0,0
TEL-532351,AST-TRK-1161,2026-09-22,186,92.8,1.23,30.3,30.0,0.0,13,31,0,0
TEL-532352,AST-TRK-1162,2026-09-22,186,92.0,1.36,52.5,30.0,0.0,20,34,0,0
TEL-532353,AST-TRK-1163,2026-09-22,186,92.3,1.19,44.1,30.0,0.0,19,24,0,0
TEL-532354,AST-TRK-1164,2026-09-22,186,95.3,0.82,64.5,30.0,0.0,12,10,0,0
TEL-532355,AST-TRK-1165,2026-09-22,186,93.0,1.13,60.7,30.0,0.0,9,28,0,0
TEL-532356,AST-TRK-1166,2026-09-22,186,93.4,1.02,60.7,30.0,0.0,18,26,0,0
TEL-532357,AST-TRK-1167,2026-09-22,186,95.6,0.72,55.9,30.0,0.0,16,5,0,0
TEL-532358,AST-TRK-1168,2026-09-22,186,92.6,1.14,49.2,30.0,0.0,8,37,0,0
TEL-532359,AST-TRK-1169,2026-09-22,186,93.3,1.09,40.9,30.0,0.0,32,31,0,0
TEL-532360,AST-TRK-1170,2026-09-22,186,94.1,0.93,34.5,30.0,0.0,11,12,0,0
TEL-532361,AST-TRK-1171,2026-09-22,186,93.4,1.05,41.2,30.0,0.0,17,22,0,0
TEL-532362,AST-SIG-1172,2026-09-22,186,89.9,1.19,35.3,30.0,0.0,17,40,0,0
TEL-532363,AST-PNT-1173,2026-09-22,186,92.1,2.37,50.4,30.0,0.0,14,36,0,0
TEL-532364,AST-OHE-1174,2026-09-22,186,91.8,9.7,57.3,30.0,0.0,4,38,0,0
TEL-532365,AST-TRK-1001,2026-09-23,187,93.4,1.08,41.9,33.1,0.0,20,22,0,0
TEL-532366,AST-TRK-1002,2026-09-23,187,93.6,0.99,53.4,33.1,0.0,26,17,0,0
TEL-532367,AST-SIG-1003,2026-09-23,187,84.8,1.79,43.5,33.1,0.0,17,25,0,0
TEL-532368,AST-PNT-1004,2026-09-23,187,90.2,2.46,53.7,33.1,0.0,22,46,0,0
TEL-532369,AST-OHE-1005,2026-09-23,187,90.9,10.7,49.4,33.1,0.0,2,37,0,0
TEL-532370,AST-TRK-1006,2026-09-23,187,94.9,0.83,60.5,33.1,0.0,32,15,0,0
TEL-532371,AST-TRK-1007,2026-09-23,187,92.6,1.22,44.2,33.1,0.0,19,37,0,0
TEL-532372,AST-SIG-1008,2026-09-23,187,89.3,1.26,54.8,33.1,0.0,27,36,0,0
TEL-532373,AST-PNT-1009,2026-09-23,187,93.4,2.31,61.8,33.1,0.0,11,28,0,0
TEL-532374,AST-OHE-1010,2026-09-23,187,92.5,8.8,27.7,33.1,0.0,15,37,0,0
TEL-532375,AST-TRK-1011,2026-09-23,187,94.4,0.91,28.6,33.1,0.0,16,14,0,0
TEL-532376,AST-TRK-1012,2026-09-23,187,94.0,0.97,57.0,33.1,0.0,21,10,0,0
TEL-532377,AST-SIG-1013,2026-09-23,187,85.8,1.67,51.4,33.1,0.0,14,23,0,1
TEL-532378,AST-PNT-1014,2026-09-23,187,93.4,2.31,52.2,33.1,0.0,6,25,0,0
TEL-532379,AST-OHE-1015,2026-09-23,187,92.9,8.4,40.9,33.1,0.0,5,20,0,0
TEL-532380,AST-TRK-1016,2026-09-23,187,92.2,1.26,41.3,33.1,0.0,0,42,0,0
TEL-532381,AST-TRK-1017,2026-09-23,187,91.6,1.43,42.6,33.1,0.0,8,41,0,0
TEL-532382,AST-SIG-1018,2026-09-23,187,87.4,1.48,57.4,33.1,0.0,14,41,0,0
TEL-532383,AST-PNT-1019,2026-09-23,187,91.3,2.41,50.2,33.1,0.0,9,43,0,0
TEL-532384,AST-OHE-1020,2026-09-23,187,93.4,7.8,30.5,33.1,0.0,2,15,0,0
TEL-532385,AST-TRK-1021,2026-09-23,187,93.2,1.03,64.9,33.1,0.0,15,21,0,0
TEL-532386,AST-SIG-1022,2026-09-23,187,91.1,1.05,26.6,33.1,0.0,6,27,0,0
TEL-532387,AST-PNT-1023,2026-09-23,187,91.5,2.4,32.4,33.1,0.0,19,39,0,0
TEL-532388,AST-OHE-1024,2026-09-23,187,92.1,9.3,37.5,33.1,0.0,15,35,0,0
TEL-532389,AST-TRK-1025,2026-09-23,187,92.3,1.32,59.5,33.1,0.0,0,32,0,0
TEL-532390,AST-SIG-1026,2026-09-23,187,86.2,1.62,51.5,33.1,0.0,22,31,0,0
TEL-532391,AST-PNT-1027,2026-09-23,187,93.4,2.31,32.8,33.1,0.0,23,28,0,0
TEL-532392,AST-OHE-1028,2026-09-23,187,92.8,8.5,52.7,33.1,0.0,4,16,0,0
TEL-532393,AST-TRK-1029,2026-09-23,187,90.8,1.54,57.1,33.1,0.0,0,44,0,0
TEL-532394,AST-TRK-1030,2026-09-23,187,92.8,1.15,37.0,33.1,0.0,13,27,0,0
TEL-532395,AST-TRK-1031,2026-09-23,187,92.4,1.28,58.8,33.1,0.0,12,37,0,0
TEL-532396,AST-TRK-1032,2026-09-23,187,92.8,1.25,42.6,33.1,0.0,24,37,0,0
TEL-532397,AST-TRK-1033,2026-09-23,187,93.8,0.95,26.0,33.1,0.0,19,12,0,0
TEL-532398,AST-TRK-1034,2026-09-23,187,93.3,1.06,36.7,33.1,0.0,20,16,0,0
TEL-532399,AST-TRK-1035,2026-09-23,187,91.3,1.43,47.2,33.1,0.0,9,41,0,0
TEL-532400,AST-TRK-1036,2026-09-23,187,91.8,1.28,54.6,33.1,0.0,18,33,0,0
TEL-532401,AST-TRK-1037,2026-09-23,187,92.2,1.2,25.1,33.1,0.0,27,41,0,0
TEL-532402,AST-TRK-1038,2026-09-23,187,91.6,1.47,42.7,33.1,0.0,31,45,0,0
TEL-532403,AST-SIG-1039,2026-09-23,187,89.3,1.26,39.3,33.1,0.0,11,31,0,0
TEL-532404,AST-PNT-1040,2026-09-23,187,90.4,2.45,36.7,33.1,0.0,26,45,0,0
TEL-532405,AST-OHE-1041,2026-09-23,187,92.4,8.9,26.7,33.1,0.0,14,28,0,1
TEL-532406,AST-TRK-1042,2026-09-23,187,90.8,1.47,38.6,33.1,0.0,21,50,0,0
TEL-532407,AST-TRK-1043,2026-09-23,187,94.0,1.02,26.0,33.1,0.0,31,21,0,0
TEL-532408,AST-TRK-1044,2026-09-23,187,93.7,1.07,61.8,33.1,0.0,14,21,0,0
TEL-532409,AST-TRK-1045,2026-09-23,187,93.3,1.1,64.7,33.1,0.0,5,27,0,0
TEL-532410,AST-TRK-1046,2026-09-23,187,93.1,1.22,54.0,33.1,0.0,25,42,0,0
TEL-532411,AST-TRK-1047,2026-09-23,187,91.5,1.32,30.3,33.1,0.0,31,43,0,1
TEL-532412,AST-TRK-1048,2026-09-23,187,92.4,1.3,49.4,33.1,0.0,0,36,0,0
TEL-532413,AST-TRK-1049,2026-09-23,187,94.4,0.88,31.5,33.1,0.0,3,10,0,0
